original_summary_name,rephrased_summary_name,mbits,original_length,rephrased_length
summary_gpt4o_47_1,summary_gpt4o_75_1,455.7104837211168,2022,3110
summary_gpt4o_47_1,summary_gpt4o_16_1,204.49407655852409,2022,889
summary_gpt4o_47_1,summary_gpt4o_186_1,372.0257333624886,2022,8438
summary_gpt4o_47_1,summary_gpt4o_86_1,539.1584637443523,2022,3016
summary_gpt4o_47_1,summary_gpt4o_194_1,419.0536609924984,2022,5161
summary_gpt4o_47_1,summary_gpt4o_4_1,34.16420465371998,2022,330
summary_gpt4o_47_1,summary_gpt4o_8_1,136.95569467745497,2022,617
summary_gpt4o_47_1,summary_gpt4o_191_1,412.4185567067084,2022,7015
summary_gpt4o_47_1,summary_gpt4o_183_1,512.0961439761795,2022,3384
summary_gpt4o_47_1,summary_gpt4o_83_1,470.8507375032975,2022,2641
summary_gpt4o_47_1,summary_gpt4o_37_1,392.7721768331229,2022,2012
summary_gpt4o_47_1,summary_gpt4o_54_1,401.4744141950384,2022,2625
summary_gpt4o_47_1,summary_gpt4o_29_1,304.3096912949205,2022,1192
summary_gpt4o_47_1,summary_gpt4o_58_1,467.02545957470625,2022,2431
summary_gpt4o_47_1,summary_gpt4o_25_1,231.38489073963703,2022,1170
summary_gpt4o_47_1,summary_gpt4o_46_1,484.7192137197171,2022,1962
summary_gpt4o_47_1,summary_gpt4o_13_1,197.3723993598673,2022,833
summary_gpt4o_47_1,summary_gpt4o_70_1,470.23645038433415,2022,2792
summary_gpt4o_47_1,summary_gpt4o_170_1,390.0521090589791,2022,4716
summary_gpt4o_47_1,summary_gpt4o_62_1,397.21549295719205,2022,1947
summary_gpt4o_47_1,summary_gpt4o_44_1,411.1163920321619,2022,1696
summary_gpt4o_47_1,summary_gpt4o_39_1,396.0228747852004,2022,2048
summary_gpt4o_47_1,summary_gpt4o_27_1,337.3425724208282,2022,1517
summary_gpt4o_47_1,summary_gpt4o_56_1,444.6375026644282,2022,2221
summary_gpt4o_47_1,summary_gpt4o_48_1,428.4337344215909,2022,2356
summary_gpt4o_47_1,summary_gpt4o_35_1,335.3790457500987,2022,1337
summary_gpt4o_47_1,summary_gpt4o_160_1,481.5721390706483,2022,2963
summary_gpt4o_47_1,summary_gpt4o_60_1,486.9864637605242,2022,2457
summary_gpt4o_47_1,summary_gpt4o_72_1,391.1339194618795,2022,3030
summary_gpt4o_47_1,summary_gpt4o_11_1,152.26077665158402,2022,645
summary_gpt4o_47_1,summary_gpt4o_6_1,105.97475921929998,2022,388
summary_gpt4o_47_1,summary_gpt4o_181_1,440.3953892233849,2022,2652
summary_gpt4o_47_1,summary_gpt4o_81_1,482.562598447456,2022,2739
summary_gpt4o_47_1,summary_gpt4o_193_1,457.0076379310217,2022,6556
summary_gpt4o_47_1,summary_gpt4o_76_1,491.1672198757924,2022,2882
summary_gpt4o_47_1,summary_gpt4o_15_1,190.6116572642672,2022,828
summary_gpt4o_47_1,summary_gpt4o_68_1,427.73697750087706,2022,1927
summary_gpt4o_47_1,summary_gpt4o_19_1,234.1290967033184,2022,884
summary_gpt4o_47_1,summary_gpt4o_64_1,437.5046218498069,2022,2483
summary_gpt4o_47_1,summary_gpt4o_52_1,497.4097192757374,2022,2113
summary_gpt4o_47_1,summary_gpt4o_31_1,360.5203269839875,2022,1221
summary_gpt4o_47_1,summary_gpt4o_140_1,386.2220653807931,2022,2344
summary_gpt4o_47_1,summary_gpt4o_40_1,370.6980077638566,2022,1951
summary_gpt4o_47_1,summary_gpt4o_23_1,236.56586113915313,2022,1001
summary_gpt4o_47_1,summary_gpt4o_189_1,484.3799343592996,2022,3213
summary_gpt4o_47_1,summary_gpt4o_185_1,420.9033531016621,2022,5430
summary_gpt4o_47_1,summary_gpt4o_85_1,467.00133035887006,2022,2360
summary_gpt4o_47_1,summary_gpt4o_187_1,448.24151223298577,2022,7899
summary_gpt4o_47_1,summary_gpt4o_78_1,440.8492726883733,2022,4135
summary_gpt4o_47_1,summary_gpt4o_66_1,405.66378880837897,2022,1977
summary_gpt4o_47_1,summary_gpt4o_17_1,195.123223140824,2022,845
summary_gpt4o_47_1,summary_gpt4o_74_1,431.20479483601343,2022,3473
summary_gpt4o_47_1,summary_gpt4o_21_1,206.8529151342039,2022,1139
summary_gpt4o_47_1,summary_gpt4o_42_1,408.6337448211061,2022,1795
summary_gpt4o_47_1,summary_gpt4o_33_1,334.05424553894716,2022,1299
summary_gpt4o_47_1,summary_gpt4o_50_1,416.20518516128834,2022,2236
summary_gpt4o_47_1,summary_gpt4o_150_1,388.06398364249776,2022,1862
summary_gpt4o_24_1,summary_gpt4o_71_1,195.847765192427,901,2913
summary_gpt4o_24_1,summary_gpt4o_12_1,93.61049582739,901,606
summary_gpt4o_24_1,summary_gpt4o_63_1,180.51559175776697,901,2403
summary_gpt4o_24_1,summary_gpt4o_100_1,192.88133822173089,901,2915
summary_gpt4o_24_1,summary_gpt4o_28_1,218.4391139244276,901,1243
summary_gpt4o_24_1,summary_gpt4o_55_1,206.61243931382592,901,2756
summary_gpt4o_24_1,summary_gpt4o_36_1,212.658878223255,901,1547
summary_gpt4o_24_1,summary_gpt4o_47_1,211.655144415545,901,2011
summary_gpt4o_24_1,summary_gpt4o_24_1,478.0077101124036,901,1052
summary_gpt4o_24_1,summary_gpt4o_59_1,207.26279060793013,901,2094
summary_gpt4o_24_1,summary_gpt4o_90_1,189.5578550772159,901,2408
summary_gpt4o_24_1,summary_gpt4o_190_1,209.7065594720525,901,3049
summary_gpt4o_24_1,summary_gpt4o_182_1,182.03550853297477,901,6567
summary_gpt4o_24_1,summary_gpt4o_82_1,240.311872711178,901,3090
summary_gpt4o_24_1,summary_gpt4o_5_1,72.06610878799998,901,347
summary_gpt4o_24_1,summary_gpt4o_9_1,125.45290545845,901,555
summary_gpt4o_24_1,summary_gpt4o_180_1,226.6288804230121,901,3334
summary_gpt4o_24_1,summary_gpt4o_80_1,195.23905096810995,901,3176
summary_gpt4o_24_1,summary_gpt4o_192_1,173.03882032355364,901,2631
summary_gpt4o_24_1,summary_gpt4o_7_1,61.8933831521,901,382
summary_gpt4o_24_1,summary_gpt4o_61_1,224.73695753420495,901,2542
summary_gpt4o_24_1,summary_gpt4o_110_1,209.3822728705779,901,3495
summary_gpt4o_24_1,summary_gpt4o_10_1,85.6638859802,901,562
summary_gpt4o_24_1,summary_gpt4o_73_1,182.24164018448417,901,2434
summary_gpt4o_24_1,summary_gpt4o_26_1,156.90462535011525,901,1288
summary_gpt4o_24_1,summary_gpt4o_38_1,206.728173160619,901,1437
summary_gpt4o_24_1,summary_gpt4o_45_1,204.8595445130345,901,1886
summary_gpt4o_24_1,summary_gpt4o_34_1,198.30129578065805,901,1458
summary_gpt4o_24_1,summary_gpt4o_49_1,216.68961850298365,901,2063
summary_gpt4o_24_1,summary_gpt4o_57_1,181.6510704712598,901,2195
summary_gpt4o_24_1,summary_gpt4o_3_1,43.1033852453,901,222
summary_gpt4o_24_1,summary_gpt4o_184_1,225.29440268062012,901,3004
summary_gpt4o_24_1,summary_gpt4o_84_1,182.57606150096944,901,3636
summary_gpt4o_24_1,summary_gpt4o_130_1,184.8467850994248,901,5111
summary_gpt4o_24_1,summary_gpt4o_30_1,190.24778234306095,901,1313
summary_gpt4o_24_1,summary_gpt4o_53_1,210.84022930701713,901,2059
summary_gpt4o_24_1,summary_gpt4o_22_1,167.05130856046603,901,1264
summary_gpt4o_24_1,summary_gpt4o_41_1,202.35009444810112,901,2233
summary_gpt4o_24_1,summary_gpt4o_69_1,202.3901272342791,901,2969
summary_gpt4o_24_1,summary_gpt4o_14_1,131.27142550509998,901,674
summary_gpt4o_24_1,summary_gpt4o_77_1,205.1227409482244,901,2412
summary_gpt4o_24_1,summary_gpt4o_65_1,235.67668097069725,901,2026
summary_gpt4o_24_1,summary_gpt4o_18_1,141.2174510479,901,768
summary_gpt4o_24_1,summary_gpt4o_43_1,220.46537285392105,901,2308
summary_gpt4o_24_1,summary_gpt4o_20_1,178.73346846768302,901,694
summary_gpt4o_24_1,summary_gpt4o_120_1,212.45909958564337,901,3707
summary_gpt4o_24_1,summary_gpt4o_51_1,183.6478005116221,901,2140
summary_gpt4o_24_1,summary_gpt4o_32_1,190.404463185949,901,1291
summary_gpt4o_24_1,summary_gpt4o_67_1,192.95220610947536,901,2589
summary_gpt4o_24_1,summary_gpt4o_79_1,194.1572799812377,901,3494
summary_gpt4o_24_1,summary_gpt4o_75_1,212.3536018040863,901,3110
summary_gpt4o_24_1,summary_gpt4o_16_1,138.05579855843,901,889
summary_gpt4o_24_1,summary_gpt4o_186_1,196.983567537005,901,8438
summary_gpt4o_24_1,summary_gpt4o_86_1,219.919435170445,901,3016
summary_gpt4o_24_1,summary_gpt4o_194_1,208.31677145610183,901,5161
summary_gpt4o_24_1,summary_gpt4o_4_1,31.79235524584999,901,330
summary_gpt4o_24_1,summary_gpt4o_8_1,98.05561576634494,901,617
summary_gpt4o_24_1,summary_gpt4o_191_1,186.55439509864937,901,7015
summary_gpt4o_24_1,summary_gpt4o_183_1,225.6997890737068,901,3384
summary_gpt4o_24_1,summary_gpt4o_83_1,213.42811384655647,901,2641
summary_gpt4o_24_1,summary_gpt4o_37_1,228.9137493247099,901,2012
summary_gpt4o_24_1,summary_gpt4o_54_1,239.18868395670984,901,2625
summary_gpt4o_24_1,summary_gpt4o_29_1,185.52702067346007,901,1192
summary_gpt4o_24_1,summary_gpt4o_58_1,201.8609374810916,901,2431
summary_gpt4o_24_1,summary_gpt4o_25_1,188.4732852597705,901,1170
summary_gpt4o_24_1,summary_gpt4o_46_1,166.8463132999841,901,1962
summary_gpt4o_24_1,summary_gpt4o_13_1,127.73989493107,901,833
summary_gpt4o_24_1,summary_gpt4o_70_1,207.33130562746783,901,2792
summary_gpt4o_24_1,summary_gpt4o_170_1,182.8691653458427,901,4716
summary_gpt4o_24_1,summary_gpt4o_62_1,215.17903059891103,901,1947
summary_gpt4o_24_1,summary_gpt4o_44_1,218.20174322383448,901,1696
summary_gpt4o_24_1,summary_gpt4o_39_1,153.23940475326197,901,2048
summary_gpt4o_24_1,summary_gpt4o_27_1,209.00080861767617,901,1517
summary_gpt4o_24_1,summary_gpt4o_56_1,206.6385590554031,901,2221
summary_gpt4o_24_1,summary_gpt4o_48_1,236.08740128510647,901,2356
summary_gpt4o_24_1,summary_gpt4o_35_1,233.96991728825097,901,1337
summary_gpt4o_24_1,summary_gpt4o_160_1,230.40369498515793,901,2963
summary_gpt4o_24_1,summary_gpt4o_60_1,195.131141714749,901,2457
summary_gpt4o_24_1,summary_gpt4o_72_1,198.92645180981344,901,3030
summary_gpt4o_24_1,summary_gpt4o_11_1,108.69135467740004,901,645
summary_gpt4o_24_1,summary_gpt4o_6_1,111.3185143289,901,388
summary_gpt4o_24_1,summary_gpt4o_181_1,190.27926659767104,901,2652
summary_gpt4o_24_1,summary_gpt4o_81_1,219.9642861714192,901,2739
summary_gpt4o_24_1,summary_gpt4o_193_1,208.89878895659467,901,6556
summary_gpt4o_24_1,summary_gpt4o_76_1,202.6872979776356,901,2882
summary_gpt4o_24_1,summary_gpt4o_15_1,158.49186560393497,901,828
summary_gpt4o_24_1,summary_gpt4o_68_1,188.71955990040203,901,1927
summary_gpt4o_24_1,summary_gpt4o_19_1,208.30030023537896,901,884
summary_gpt4o_24_1,summary_gpt4o_64_1,187.30397266983775,901,2483
summary_gpt4o_24_1,summary_gpt4o_52_1,239.78040388925,901,2113
summary_gpt4o_24_1,summary_gpt4o_31_1,185.9034611961086,901,1221
summary_gpt4o_24_1,summary_gpt4o_140_1,176.3514866773071,901,2344
summary_gpt4o_24_1,summary_gpt4o_40_1,195.92356486935068,901,1951
summary_gpt4o_24_1,summary_gpt4o_23_1,190.50995738526012,901,1001
summary_gpt4o_24_1,summary_gpt4o_189_1,234.8740853565414,901,3213
summary_gpt4o_24_1,summary_gpt4o_185_1,192.6816772077791,901,5430
summary_gpt4o_24_1,summary_gpt4o_85_1,218.31659123121176,901,2360
summary_gpt4o_24_1,summary_gpt4o_187_1,191.69669934363856,901,7899
summary_gpt4o_24_1,summary_gpt4o_78_1,188.19200890598017,901,4135
summary_gpt4o_24_1,summary_gpt4o_66_1,194.8528494175199,901,1977
summary_gpt4o_24_1,summary_gpt4o_17_1,149.5670174851301,901,845
summary_gpt4o_24_1,summary_gpt4o_74_1,236.04698360353152,901,3473
summary_gpt4o_24_1,summary_gpt4o_21_1,140.2015475847898,901,1139
summary_gpt4o_24_1,summary_gpt4o_42_1,242.1564319021279,901,1795
summary_gpt4o_24_1,summary_gpt4o_33_1,193.611743121528,901,1299
summary_gpt4o_24_1,summary_gpt4o_50_1,201.5906430418299,901,2236
summary_gpt4o_24_1,summary_gpt4o_150_1,206.46439687471752,901,1862
summary_gpt4o_59_1,summary_gpt4o_71_1,507.6616515184048,2138,2913
summary_gpt4o_59_1,summary_gpt4o_12_1,125.15854414066,2138,606
summary_gpt4o_59_1,summary_gpt4o_63_1,467.839489171741,2138,2403
summary_gpt4o_59_1,summary_gpt4o_100_1,528.7907768126231,2138,2915
summary_gpt4o_59_1,summary_gpt4o_28_1,273.11440997648606,2138,1243
summary_gpt4o_59_1,summary_gpt4o_55_1,457.506631056311,2138,2756
summary_gpt4o_59_1,summary_gpt4o_36_1,271.82451513768194,2138,1547
summary_gpt4o_59_1,summary_gpt4o_47_1,409.9478130374659,2138,2011
summary_gpt4o_59_1,summary_gpt4o_24_1,237.292763342404,2138,1052
summary_gpt4o_59_1,summary_gpt4o_59_1,1025.171510520198,2138,2094
summary_gpt4o_59_1,summary_gpt4o_90_1,441.69038376361345,2138,2408
summary_gpt4o_59_1,summary_gpt4o_190_1,504.0033453588897,2138,3049
summary_gpt4o_59_1,summary_gpt4o_182_1,493.83909494365616,2138,6567
summary_gpt4o_59_1,summary_gpt4o_82_1,487.1797940602259,2138,3090
summary_gpt4o_59_1,summary_gpt4o_5_1,86.87562293499997,2138,347
summary_gpt4o_59_1,summary_gpt4o_9_1,149.74181559014002,2138,555
summary_gpt4o_59_1,summary_gpt4o_180_1,442.9311258745741,2138,3334
summary_gpt4o_59_1,summary_gpt4o_80_1,437.3547028562821,2138,3176
summary_gpt4o_59_1,summary_gpt4o_192_1,466.13956256181814,2138,2631
summary_gpt4o_59_1,summary_gpt4o_7_1,68.51653000090599,2138,382
summary_gpt4o_59_1,summary_gpt4o_61_1,560.2916843353485,2138,2542
summary_gpt4o_59_1,summary_gpt4o_110_1,424.17233688861825,2138,3495
summary_gpt4o_59_1,summary_gpt4o_10_1,104.860359696273,2138,562
summary_gpt4o_59_1,summary_gpt4o_73_1,429.83044265990384,2138,2434
summary_gpt4o_59_1,summary_gpt4o_26_1,250.67207714580593,2138,1288
summary_gpt4o_59_1,summary_gpt4o_38_1,323.25418988274106,2138,1437
summary_gpt4o_59_1,summary_gpt4o_45_1,376.5389527414905,2138,1886
summary_gpt4o_59_1,summary_gpt4o_34_1,275.9349917421565,2138,1458
summary_gpt4o_59_1,summary_gpt4o_49_1,442.033842801072,2138,2063
summary_gpt4o_59_1,summary_gpt4o_57_1,414.66797567788205,2138,2195
summary_gpt4o_59_1,summary_gpt4o_3_1,51.7972226735,2138,222
summary_gpt4o_59_1,summary_gpt4o_184_1,512.141850892624,2138,3004
summary_gpt4o_59_1,summary_gpt4o_84_1,453.4625522688882,2138,3636
summary_gpt4o_59_1,summary_gpt4o_130_1,497.27205851086455,2138,5111
summary_gpt4o_59_1,summary_gpt4o_30_1,254.87616297786496,2138,1313
summary_gpt4o_59_1,summary_gpt4o_53_1,464.73906681208814,2138,2059
summary_gpt4o_59_1,summary_gpt4o_22_1,236.74855959230604,2138,1264
summary_gpt4o_59_1,summary_gpt4o_41_1,362.96424900841214,2138,2233
summary_gpt4o_59_1,summary_gpt4o_69_1,397.107699797803,2138,2969
summary_gpt4o_59_1,summary_gpt4o_14_1,125.780300326405,2138,674
summary_gpt4o_59_1,summary_gpt4o_77_1,432.885044927614,2138,2412
summary_gpt4o_59_1,summary_gpt4o_65_1,403.1702477276872,2138,2026
summary_gpt4o_59_1,summary_gpt4o_18_1,192.51569146432604,2138,768
summary_gpt4o_59_1,summary_gpt4o_43_1,419.383604846666,2138,2308
summary_gpt4o_59_1,summary_gpt4o_20_1,184.178880459044,2138,694
summary_gpt4o_59_1,summary_gpt4o_120_1,497.0554053710489,2138,3707
summary_gpt4o_59_1,summary_gpt4o_51_1,420.3375015188394,2138,2140
summary_gpt4o_59_1,summary_gpt4o_32_1,296.58757097388406,2138,1291
summary_gpt4o_59_1,summary_gpt4o_67_1,430.0269703164861,2138,2589
summary_gpt4o_59_1,summary_gpt4o_79_1,405.8241776540899,2138,3494
summary_gpt4o_59_1,summary_gpt4o_75_1,483.21139277529574,2138,3110
summary_gpt4o_59_1,summary_gpt4o_16_1,180.224654031968,2138,889
summary_gpt4o_59_1,summary_gpt4o_186_1,453.3629224129618,2138,8438
summary_gpt4o_59_1,summary_gpt4o_86_1,535.588018339158,2138,3016
summary_gpt4o_59_1,summary_gpt4o_194_1,480.1979693019862,2138,5161
summary_gpt4o_59_1,summary_gpt4o_4_1,35.207978798010004,2138,330
summary_gpt4o_59_1,summary_gpt4o_8_1,123.42344129826898,2138,617
summary_gpt4o_59_1,summary_gpt4o_191_1,508.4961628056826,2138,7015
summary_gpt4o_59_1,summary_gpt4o_183_1,574.7344065998454,2138,3384
summary_gpt4o_59_1,summary_gpt4o_83_1,543.7283618271798,2138,2641
summary_gpt4o_59_1,summary_gpt4o_37_1,356.75541508086496,2138,2012
summary_gpt4o_59_1,summary_gpt4o_54_1,461.4339736765059,2138,2625
summary_gpt4o_59_1,summary_gpt4o_29_1,318.2970568440181,2138,1192
summary_gpt4o_59_1,summary_gpt4o_58_1,442.856589026203,2138,2431
summary_gpt4o_59_1,summary_gpt4o_25_1,193.8487144468279,2138,1170
summary_gpt4o_59_1,summary_gpt4o_46_1,406.2495039181932,2138,1962
summary_gpt4o_59_1,summary_gpt4o_13_1,169.47011777846,2138,833
summary_gpt4o_59_1,summary_gpt4o_70_1,439.2406415490189,2138,2792
summary_gpt4o_59_1,summary_gpt4o_170_1,381.4564947553363,2138,4716
summary_gpt4o_59_1,summary_gpt4o_62_1,424.2034753921017,2138,1947
summary_gpt4o_59_1,summary_gpt4o_44_1,363.1901448308603,2138,1696
summary_gpt4o_59_1,summary_gpt4o_39_1,320.44401802768425,2138,2048
summary_gpt4o_59_1,summary_gpt4o_27_1,350.74987177936407,2138,1517
summary_gpt4o_59_1,summary_gpt4o_56_1,426.92830137677765,2138,2221
summary_gpt4o_59_1,summary_gpt4o_48_1,367.0493075333201,2138,2356
summary_gpt4o_59_1,summary_gpt4o_35_1,306.03099204211196,2138,1337
summary_gpt4o_59_1,summary_gpt4o_160_1,506.16564040321896,2138,2963
summary_gpt4o_59_1,summary_gpt4o_60_1,477.9003821415258,2138,2457
summary_gpt4o_59_1,summary_gpt4o_72_1,438.57283090061264,2138,3030
summary_gpt4o_59_1,summary_gpt4o_11_1,133.32747755215,2138,645
summary_gpt4o_59_1,summary_gpt4o_6_1,103.2710349718,2138,388
summary_gpt4o_59_1,summary_gpt4o_181_1,459.23611955286265,2138,2652
summary_gpt4o_59_1,summary_gpt4o_81_1,465.67643823822266,2138,2739
summary_gpt4o_59_1,summary_gpt4o_193_1,548.1645777772596,2138,6556
summary_gpt4o_59_1,summary_gpt4o_76_1,486.8022871173573,2138,2882
summary_gpt4o_59_1,summary_gpt4o_15_1,180.01592374404385,2138,828
summary_gpt4o_59_1,summary_gpt4o_68_1,429.5445906328297,2138,1927
summary_gpt4o_59_1,summary_gpt4o_19_1,193.28100984109,2138,884
summary_gpt4o_59_1,summary_gpt4o_64_1,416.56634237043295,2138,2483
summary_gpt4o_59_1,summary_gpt4o_52_1,434.0873061490299,2138,2113
summary_gpt4o_59_1,summary_gpt4o_31_1,296.6197733217041,2138,1221
summary_gpt4o_59_1,summary_gpt4o_140_1,417.72045767066913,2138,2344
summary_gpt4o_59_1,summary_gpt4o_40_1,354.0487353929093,2138,1951
summary_gpt4o_59_1,summary_gpt4o_23_1,243.55601007371703,2138,1001
summary_gpt4o_59_1,summary_gpt4o_189_1,481.4605629420846,2138,3213
summary_gpt4o_59_1,summary_gpt4o_185_1,449.112424417734,2138,5430
summary_gpt4o_59_1,summary_gpt4o_85_1,470.846285951711,2138,2360
summary_gpt4o_59_1,summary_gpt4o_187_1,495.5063300159868,2138,7899
summary_gpt4o_59_1,summary_gpt4o_78_1,406.91700806139943,2138,4135
summary_gpt4o_59_1,summary_gpt4o_66_1,476.92214661086496,2138,1977
summary_gpt4o_59_1,summary_gpt4o_17_1,202.57796911084705,2138,845
summary_gpt4o_59_1,summary_gpt4o_74_1,466.95286118755735,2138,3473
summary_gpt4o_59_1,summary_gpt4o_21_1,201.57021459492591,2138,1139
summary_gpt4o_59_1,summary_gpt4o_42_1,344.0724990773249,2138,1795
summary_gpt4o_59_1,summary_gpt4o_33_1,282.71317161653195,2138,1299
summary_gpt4o_59_1,summary_gpt4o_50_1,362.63004628535987,2138,2236
summary_gpt4o_59_1,summary_gpt4o_150_1,444.825477724784,2138,1862
summary_gpt4o_90_1,summary_gpt4o_71_1,537.674229296051,2845,2913
summary_gpt4o_90_1,summary_gpt4o_12_1,126.89823354363998,2845,606
summary_gpt4o_90_1,summary_gpt4o_63_1,464.8209559961171,2845,2403
summary_gpt4o_90_1,summary_gpt4o_100_1,551.7413311225014,2845,2915
summary_gpt4o_90_1,summary_gpt4o_28_1,333.117528475878,2845,1243
summary_gpt4o_90_1,summary_gpt4o_55_1,453.5679271118421,2845,2756
summary_gpt4o_90_1,summary_gpt4o_36_1,298.4036353911455,2845,1547
summary_gpt4o_90_1,summary_gpt4o_47_1,454.8261495869332,2845,2011
summary_gpt4o_90_1,summary_gpt4o_24_1,265.76347999343614,2845,1052
summary_gpt4o_90_1,summary_gpt4o_59_1,468.909843680977,2845,2094
summary_gpt4o_90_1,summary_gpt4o_90_1,1002.5271760382494,2845,2408
summary_gpt4o_90_1,summary_gpt4o_190_1,548.7073409930633,2845,3049
summary_gpt4o_90_1,summary_gpt4o_182_1,502.3991997855601,2845,6567
summary_gpt4o_90_1,summary_gpt4o_82_1,513.6804146900195,2845,3090
summary_gpt4o_90_1,summary_gpt4o_5_1,80.12889191799998,2845,347
summary_gpt4o_90_1,summary_gpt4o_9_1,156.68992847669003,2845,555
summary_gpt4o_90_1,summary_gpt4o_180_1,502.3126801175222,2845,3334
summary_gpt4o_90_1,summary_gpt4o_80_1,440.882154626069,2845,3176
summary_gpt4o_90_1,summary_gpt4o_192_1,462.6057445626259,2845,2631
summary_gpt4o_90_1,summary_gpt4o_7_1,64.25207906170402,2845,382
summary_gpt4o_90_1,summary_gpt4o_61_1,538.2513449696237,2845,2542
summary_gpt4o_90_1,summary_gpt4o_110_1,454.7544542657581,2845,3495
summary_gpt4o_90_1,summary_gpt4o_10_1,115.57906186086603,2845,562
summary_gpt4o_90_1,summary_gpt4o_73_1,479.6901301381745,2845,2434
summary_gpt4o_90_1,summary_gpt4o_26_1,286.79569218776015,2845,1288
summary_gpt4o_90_1,summary_gpt4o_38_1,359.46322934201567,2845,1437
summary_gpt4o_90_1,summary_gpt4o_45_1,378.52485666977134,2845,1886
summary_gpt4o_90_1,summary_gpt4o_34_1,294.9395582151453,2845,1458
summary_gpt4o_90_1,summary_gpt4o_49_1,416.87695057496535,2845,2063
summary_gpt4o_90_1,summary_gpt4o_57_1,440.165237305136,2845,2195
summary_gpt4o_90_1,summary_gpt4o_3_1,49.27344282189999,2845,222
summary_gpt4o_90_1,summary_gpt4o_184_1,535.2183535253064,2845,3004
summary_gpt4o_90_1,summary_gpt4o_84_1,477.4273346702387,2845,3636
summary_gpt4o_90_1,summary_gpt4o_130_1,544.8757504976065,2845,5111
summary_gpt4o_90_1,summary_gpt4o_30_1,267.9240611461072,2845,1313
summary_gpt4o_90_1,summary_gpt4o_53_1,441.1335888068561,2845,2059
summary_gpt4o_90_1,summary_gpt4o_22_1,312.0199225486815,2845,1264
summary_gpt4o_90_1,summary_gpt4o_41_1,452.1838249094253,2845,2233
summary_gpt4o_90_1,summary_gpt4o_69_1,431.9227440644683,2845,2969
summary_gpt4o_90_1,summary_gpt4o_14_1,155.757758513696,2845,674
summary_gpt4o_90_1,summary_gpt4o_77_1,520.5583764164469,2845,2412
summary_gpt4o_90_1,summary_gpt4o_65_1,434.6088646440081,2845,2026
summary_gpt4o_90_1,summary_gpt4o_18_1,170.3782312348,2845,768
summary_gpt4o_90_1,summary_gpt4o_43_1,514.7164259068736,2845,2308
summary_gpt4o_90_1,summary_gpt4o_20_1,189.84718486255932,2845,694
summary_gpt4o_90_1,summary_gpt4o_120_1,575.2633784511609,2845,3707
summary_gpt4o_90_1,summary_gpt4o_51_1,354.6551335897698,2845,2140
summary_gpt4o_90_1,summary_gpt4o_32_1,275.45100130344963,2845,1291
summary_gpt4o_90_1,summary_gpt4o_67_1,478.9216793098829,2845,2589
summary_gpt4o_90_1,summary_gpt4o_79_1,508.2720739379711,2845,3494
summary_gpt4o_90_1,summary_gpt4o_75_1,498.64850815055024,2845,3110
summary_gpt4o_90_1,summary_gpt4o_16_1,192.73580318500603,2845,889
summary_gpt4o_90_1,summary_gpt4o_186_1,492.7268254426781,2845,8438
summary_gpt4o_90_1,summary_gpt4o_86_1,585.7672283471034,2845,3016
summary_gpt4o_90_1,summary_gpt4o_194_1,527.7273123171353,2845,5161
summary_gpt4o_90_1,summary_gpt4o_4_1,32.43216927162999,2845,330
summary_gpt4o_90_1,summary_gpt4o_8_1,153.83642631700997,2845,617
summary_gpt4o_90_1,summary_gpt4o_191_1,465.5505917612991,2845,7015
summary_gpt4o_90_1,summary_gpt4o_183_1,585.8412701844159,2845,3384
summary_gpt4o_90_1,summary_gpt4o_83_1,574.1753983450126,2845,2641
summary_gpt4o_90_1,summary_gpt4o_37_1,362.87243044799334,2845,2012
summary_gpt4o_90_1,summary_gpt4o_54_1,479.32151504496346,2845,2625
summary_gpt4o_90_1,summary_gpt4o_29_1,301.0666991992441,2845,1192
summary_gpt4o_90_1,summary_gpt4o_58_1,464.01403586451977,2845,2431
summary_gpt4o_90_1,summary_gpt4o_25_1,232.02034167514228,2845,1170
summary_gpt4o_90_1,summary_gpt4o_46_1,440.5718752086161,2845,1962
summary_gpt4o_90_1,summary_gpt4o_13_1,187.80226255684204,2845,833
summary_gpt4o_90_1,summary_gpt4o_70_1,529.2624880664644,2845,2792
summary_gpt4o_90_1,summary_gpt4o_170_1,443.9895241329509,2845,4716
summary_gpt4o_90_1,summary_gpt4o_62_1,423.2575985040305,2845,1947
summary_gpt4o_90_1,summary_gpt4o_44_1,391.0238814666173,2845,1696
summary_gpt4o_90_1,summary_gpt4o_39_1,350.2991803819116,2845,2048
summary_gpt4o_90_1,summary_gpt4o_27_1,357.6961137532029,2845,1517
summary_gpt4o_90_1,summary_gpt4o_56_1,449.70066117985914,2845,2221
summary_gpt4o_90_1,summary_gpt4o_48_1,444.8357159782256,2845,2356
summary_gpt4o_90_1,summary_gpt4o_35_1,339.677420226976,2845,1337
summary_gpt4o_90_1,summary_gpt4o_160_1,556.0851390764128,2845,2963
summary_gpt4o_90_1,summary_gpt4o_60_1,487.7311423369549,2845,2457
summary_gpt4o_90_1,summary_gpt4o_72_1,439.9382211185468,2845,3030
summary_gpt4o_90_1,summary_gpt4o_11_1,150.618726270927,2845,645
summary_gpt4o_90_1,summary_gpt4o_6_1,104.3153937628,2845,388
summary_gpt4o_90_1,summary_gpt4o_181_1,469.3394046872784,2845,2652
summary_gpt4o_90_1,summary_gpt4o_81_1,536.114853817658,2845,2739
